restaurant_name,restaurant_id,review_rating,review_text
Santorini Greek Island Grill,sNyHfboSOs-ESN76cYFfTA,5,"This is the best restaurant on campus. There's also a few locations in San Diego, which made me sad because I thought we were special to have this place...."
Thario's Kitchen,NTLvzcGNm4IUF_yXIwIhvA,5,I have now been eating at Tharios almost every week for 3 years. Mario and Thais are really what makes this restaurant special. They are great people and...
Thario's Kitchen,NTLvzcGNm4IUF_yXIwIhvA,5,"This place was amazing! There's a cute patio in the front for outdoor seating as well as seating inside. We sat outside. 
Super friendly atmosphere, great..."
Thario's Kitchen,NTLvzcGNm4IUF_yXIwIhvA,5,"Our newest find in Carpinteria!
Nothing but great things to say about this restaurant right on Santa Claus Ln. We sat in their lovely outdoor patio under..."
Olio E Limone Ristorante,z6I4QVP1M1HXETgwD92XHg,5,"I have been coming here for at least 15 years. It's one of my favorite places in Santa Barbara for special occasions, celebrations or romantic dinners. The..."
Olio E Limone Ristorante,z6I4QVP1M1HXETgwD92XHg,4,We came here for my sisters rehearsal dinner and there was a prefix menu with lots of options. The service team was nice and they made sure our glasses were...
Olio E Limone Ristorante,z6I4QVP1M1HXETgwD92XHg,5,Delicious Italian food!  Cozy atmosphere and great staff.  Homemade pasta is wonderful and best marinara sauce.  Will go back!
Presto Pasta,zeAfmYy9b1gfUJLRBHm6vQ,5,Another great lunch! You really can't beat $10 in this economy for a delicious lunch that is filling but done hive you a major food coma. The employees are...
Presto Pasta,zeAfmYy9b1gfUJLRBHm6vQ,5,"Presto Pasta is a delightful restaurant that offers a wide range of delectable pasta dishes. With a cozy ambiance and friendly staff, it provides a..."
Presto Pasta,zeAfmYy9b1gfUJLRBHm6vQ,1,Lasagna is hard flat and dry tasteless no flavor it's absolutely gross. Do not order from Presto pasta look?
Nikka Ramen,2xxkaRy7rP5EUyjFt2J5kA,5,"Shiro Ramen with Pork Belly is delicious and I highly recommend. The broth is so flavorful - Best Ramen broth I've ever had in the states.  
Also highly..."
Nikka Ramen,2xxkaRy7rP5EUyjFt2J5kA,4,"spicy tonkotsu ramen was decent. portions are very generous. the pork belly was all fat. i know pork belly is naturally very fatty, but we're used to having..."
Nikka Ramen,2xxkaRy7rP5EUyjFt2J5kA,4,"This is my go-to spot for solid Asian cuisine in the SB/Goleta area (where the choices are pretty limited). I usually get the ramen salad with chicken, and..."
Rockfire Grill,QaFbv7aLQBcfT4xMF1_WnQ,5,"Hola Yelpers: 

Estamos de vuelta con una reseña, me habían recomendado este lugar de hamburguesa que por qué eran otros sabores a los que normalmente voy...."
Rockfire Grill,QaFbv7aLQBcfT4xMF1_WnQ,3,"like almost all places, the food in the photos looks bigger and better than reality. 

the burgers are good but on the smaller size. the patties were..."
Rockfire Grill,QaFbv7aLQBcfT4xMF1_WnQ,1,"Ordered from the website, order was confirmed, and then go to pickup and the restaurant was closed. Having to dispute the charge with my bank. Hours listed..."
Mesa Burger - Santa Barbara,QLHgjBHBoeIUoEvIPvjHnw,5,"Got lunch today here picking up an order over the phone, used to get food here pretty often before/during covid and not sure why I haven't recently. Glad I..."
Mesa Burger - Santa Barbara,QLHgjBHBoeIUoEvIPvjHnw,2,First time at this place. Cool little joint. The reviews were pretty positive. But the locals seem to have stated the quality has suffered over the last few...
Mesa Burger - Santa Barbara,QLHgjBHBoeIUoEvIPvjHnw,5,I would recommend getting the burger with fish.  The normal burger here is not that great.  The service is great here.  The ambiance is nice and clean. They...
Plow & Angel,qM2gfO-cqpDzxmIX-XzuWA,5,"Amazing ambiance, excellent service and well prepared food. Order carefully, or the bill will ruin your evening."
Plow & Angel,qM2gfO-cqpDzxmIX-XzuWA,2,"I love San Ysidro Ranch and the Plow and Angel.  Ambiance, food and service usually all wonderful.  Very pricey, but wonderful!  So I chose the Plow and..."
Plow & Angel,qM2gfO-cqpDzxmIX-XzuWA,1,This place is so beautiful so I hate to give it a one star about the drinks are awful and start at $28. Way too sweet. We ordered one on the menu and one...
Rosales Mexican Restaurant,c0p9TawJSQHchy5aL8NWgQ,5,"Easily the best menudo in town, a bit pricey but honestly I don't mind it's very good ...
Wish the customer service from the girls at the register was..."
Rosales Mexican Restaurant,c0p9TawJSQHchy5aL8NWgQ,5,So good! Popped in here for breakfast and their menu is served all day long. I asked what they were known for and was told the chicken enchiladas and...
Rosales Mexican Restaurant,c0p9TawJSQHchy5aL8NWgQ,5,"Went to Rosales this weekend for the first time.  It won't be my last. 

I enjoyed everything about my meal beginning with the flavourful salsas.  The rich..."
Garrett's Old Fashioned Restaurant,7wSnkgOORRCqVDa_n8Upxg,5,Eating breakfast right now and I just had to stop and write this review. This is the best breakfast sandwich I've ever had! The sandwich has the most flavor...
Garrett's Old Fashioned Restaurant,7wSnkgOORRCqVDa_n8Upxg,5,"Corner Cafe!
We we're passing through town on our way San Luis Obispo! So glad we stopped here for breakfast!
Nice people, speedy service and great food!"
Garrett's Old Fashioned Restaurant,7wSnkgOORRCqVDa_n8Upxg,2,"So disappointed - this place used to be so good! 
First off - the staff are absolutely amazing. Always so kind, friendly, and seem to love working at..."
Santa Barbara Food Connection,GEGTsaKaO1R9fFB4sGS5qw,5,"Great food, great service! Burger was solid, tacos great, burrito was super.  Give them a try and you will be pleasantly surprised."
Santa Barbara Food Connection,GEGTsaKaO1R9fFB4sGS5qw,5,"The food is delicious, and the portions are big. I had the streak nachos and tri tip torta. They were both fresh,  full of flavor, and big enough to share...."
Santa Barbara Food Connection,GEGTsaKaO1R9fFB4sGS5qw,5,Love their burritos and burgers. Awesome daily specials. Learned about them through burrito week and keep going back.
Pascucci,CziOtnFSklimJnBgksDDwA,5,"Hola yelpers:

Listo para el 4 de Julio ??? 


Pues esta vez dejo una reseña de pascucci, el lugar es lindo y es rico... Los camarones que nos sirvieron..."
Pascucci,CziOtnFSklimJnBgksDDwA,2,"Have ordered the antipasto salad often but the quality's definitely changed.  No chunks of cheese, pepperoni, olives etc.  anymore.  Just a salad with..."
Pascucci,CziOtnFSklimJnBgksDDwA,1,"If you're going to Pasucci, AVOID Silvano the server at all costs. 

Before I get to my horrible experience with Silvano, let me discuss the positives. The..."
Longboard's Grill,Aes-0Q_guDeYewMapFs_vg,5,"Incredible location with breathtaking views of the ocean.  Great casual restaurant with excellent service and food.  

Salmon salad was delicious,..."
Longboard's Grill,Aes-0Q_guDeYewMapFs_vg,1,"This has been our go to place when traveling through. It was a great place to have a nice lunch, drink and a great view. 
Stopped for lunch mid afternoon..."
Longboard's Grill,Aes-0Q_guDeYewMapFs_vg,2,"We decided to have an early dinner here while on the road, as we've been to this place many times. Sadly, it's gradually gone downhill. Yesterday the..."
Dutch Garden Restaurant,INaAIFXWueRVjgmuNtJTEw,5,"THE BEST CUSTOMER SERVICE!  Kind employees.    Very welcoming.  Truly and genuinely accommodating.   
I came here right after donating blood next door...."
Dutch Garden Restaurant,INaAIFXWueRVjgmuNtJTEw,5,You are doing yourself a disservice if you're not dining here. Great food and such kind service.
Dutch Garden Restaurant,INaAIFXWueRVjgmuNtJTEw,4,"I have not been to Dutch Gardens since High School most likely. 
Dropped by and had a great lunch! 
Food was delicious. Schnitzel was perfectly cooked and..."
Riviera Bar,sjWf71VmU5HIwqX8RGCLJw,5,"This place takes you back to a different time, it's old school feel, the lighting the decor it was delightful to be sitting there. No show/or entertainment..."
Riviera Bar,sjWf71VmU5HIwqX8RGCLJw,4,I had no idea this place had food! I've passed by what feels like a million times thinking it was a fancy cocktail bar but finally popped in last night for...
Riviera Bar,sjWf71VmU5HIwqX8RGCLJw,5,"It's always a shock when a dive bar gets bought by new owners and ""gentrified"". Although I have fond memories of drunken nights at the Sportsman (the former..."
Siam Elephant,18eWJFJbXyR9j_5xfcRLYA,5,"The best tasting Thai food for years!!

I have been coming to this Thai place for the last ten years or so. Every time I visit Carpinteria this is the place..."
Siam Elephant,18eWJFJbXyR9j_5xfcRLYA,3,"I really wanted to like this place because of the raving reviews but unfortunately, I did not enjoy my food that I got. I do want to say how cute their..."
Siam Elephant,18eWJFJbXyR9j_5xfcRLYA,4,"I've only done take out - I love their red curry! It's delicious and I think has become my ""go to""

I've had their pad see ew and the chow mein- both bland,..."
Tee-Off Restaurant and Lounge,rPVmM0aJbC6lU_mnDiZ2Rw,5,"We'll worth the time.  Old-time steakhouse.  Ambiance and drinks will bring you back in time.  

Suggest the Eagle cut prime rib."
Tee-Off Restaurant and Lounge,rPVmM0aJbC6lU_mnDiZ2Rw,5,I used to always come here.  Then J stopped because this one old blonde waitress was really rude.  Yesterday I tried it out again.  The service was...
Tee-Off Restaurant and Lounge,rPVmM0aJbC6lU_mnDiZ2Rw,4,"Fantastic food every time, watch out because they are very generous with their portions. A little out if the way spot with old school service and country..."
SB Sunshine Cafe,1Du1NruqJwxnzgEUHc42Jw,5,"I ordered the Denver Omelet and my wife ordered the Patty Melt.
Both were excellent! 
I especially love their potatoes! 
My wife commented how moist and..."
SB Sunshine Cafe,1Du1NruqJwxnzgEUHc42Jw,1,"Food was bad and greasy.  Not sure how restaurants stay in business.  I had breakfast burrito, potatoes were not cooked all the way thru, chorizo was..."
SB Sunshine Cafe,1Du1NruqJwxnzgEUHc42Jw,4,"Came here with some friends on a Saturday morning before a Moto ride up the mountain. Each couple split a meal since everything is in the $15 range.
We got..."
Olio Bottega,croghSUnfLEynnHrShh0OQ,5,Olio is a gem! We came for brunch and I was beyond impressed by the food. The calabrisella mia sandwich was incredible. Crusty bread and delicious meat. I...
Olio Bottega,croghSUnfLEynnHrShh0OQ,5,"Ooohhhh the sandwiches are mouthwatering delicious. My mouth is salivating just as I write and think about those sandwiches. Located on Victoria, a mini..."
Olio Bottega,croghSUnfLEynnHrShh0OQ,5,"Such a great spot with wonderful service, amazing food & coffee, and I'd argue the best Aperol Spritz in town! We had the Capocollo sandwich and Parma pizza..."
Kyle's Kitchen,QFh-h_OZ5Io-mBk32HN28A,5,"We stumbled across Kyle's Kitchen while  looking for a place to have a burger. Kyle's did not disappoint!
Honestly, I'm not sure what was better, the burger..."
Kyle's Kitchen,QFh-h_OZ5Io-mBk32HN28A,3,"Service is good! Food is fine. Lots of seating. Don't recommend the spicy Asian chop salad. Pretty bland. Fries are just fine, hard to mess up."
Kyle's Kitchen,QFh-h_OZ5Io-mBk32HN28A,5,What a great lunch spot. We are in town today via a cruise ship and walked into town (State street).  I had the ahi tuna burger and hubs had the Thai peanut...
Breakwater Restaurant,7wcHZ80HLJVwUijAH_efJQ,4,Located near the harbor entrance and convenient to parking. Breakfast is good with lots of coffee refills and prompt service. It stays open for lunch and...
Breakwater Restaurant,7wcHZ80HLJVwUijAH_efJQ,3,My friend and I decided to have lunch at this spot because it was the only establishment with available tables/seating areas. Food was pretty...
Breakwater Restaurant,7wcHZ80HLJVwUijAH_efJQ,3,"You know what they say, ""Location, location, location."" This is the rule of law in real estate, the same holds true for restaurants; especially in tourist..."
Azul Cocina and Cantina,ULcESsd_Cq3ryfX-SwS3Lw,5,Fantastic service & ambiance and exceptional food!!! New Great date night spot in SB! What a great venue for special party & events in a big private room....
Azul Cocina and Cantina,ULcESsd_Cq3ryfX-SwS3Lw,4,"Located near the museum and the Granada, Azul Cocina offers an upscale take on Mexican cuisine. The restaurant is beautifully decorated inside and the..."
Azul Cocina and Cantina,ULcESsd_Cq3ryfX-SwS3Lw,3,"Super excited to be able to try Azul, which has been teasing an opening for months and months.  Few SBA restaurants can compete with the ambient beauty of..."
Szechuan Restaurant,8RlO6NuhWzXktp-1croq5A,4,"Found this place after riding bikes down on the water. Service was excellent. Food obviously freshly made. 
Egg rolls were fairly plain. Small and bland in..."
Szechuan Restaurant,8RlO6NuhWzXktp-1croq5A,4,"Very decent food, Umm let's try I little bit more in other chance.
Cause today I'm already have a dinner in meet up is other chinese food place close by."
Szechuan Restaurant,8RlO6NuhWzXktp-1croq5A,5,Wow for sure. Outstanding and perfect service. Food very tasty. Good nice folks running the place. A lot of vegan options.  Be Careful on adding and...
Dawn Patrol,MbzgGsMQpGyVrUJXi_Jw0Q,5,"Came here on Sunday around 10 AM starving and looking for a good meal - I was definitely satisfied!

My boyfriend had the French toast and enjoyed all the..."
Dawn Patrol,MbzgGsMQpGyVrUJXi_Jw0Q,3,"Had the eggs Benedict with fried chicken. 
Eggs were cooked to perfection but the fried chicken was the worst. 
All breading that's hard as a rock and what..."
Dawn Patrol,MbzgGsMQpGyVrUJXi_Jw0Q,4,"$6 for a drip coffee? Ehhh, kinda lame even if there's free refills. A little pricey for the quality, hence 4 stars, but I thought the food was good.

Date..."
Sachi Ramen And Robata Bar,YXaCcpETNtxrNNK6TbUTlw,5,I am so thrilled that years later I am back and today we had a fantastic meal & super awesome service. I'm always happy to provide a positive updated review...
Sachi Ramen And Robata Bar,YXaCcpETNtxrNNK6TbUTlw,2,"I dropped by Sachi Ramen in downtown Santa Barbara on a bustling Sunday evening, craving an authentic ramen experience. Sadly, my cravings were left largely..."
Sachi Ramen And Robata Bar,YXaCcpETNtxrNNK6TbUTlw,4,"I love seafood and had been wanting sushi for awhile. 

My husband loves ramen and wanted some so Sachi was the best of both worlds. 

We got there and were..."
Wabi Sabi,yM7eA2uuH3Ch7OYVj3PKSw,5,"As s self-admitted sushi snob, please excuse my initial skepticism for a sushi place in a food hall. But it was actually awesome. Got a bunch of nigiri,..."
Wabi Sabi,yM7eA2uuH3Ch7OYVj3PKSw,1,"Located inside the Santa Barbara Public Market, this sushi spot was extremely underwhelming and overpriced. I love a good sushi spot and would expect the..."
Wabi Sabi,yM7eA2uuH3Ch7OYVj3PKSw,5,"Service is fast and food is amazing!
Sushi at a fair premium price (public market is generally a little more $$ than outside of public market)

Wabi Dani..."
The Brewhouse,FTFaEinJgzqY0ZHQMUSpQQ,5,"Santa Barbara's best local spot.

A clear five star.... If you act like a local.

We love this spot, the food is great.  The new owners are awesome people...."
The Brewhouse,FTFaEinJgzqY0ZHQMUSpQQ,4,"We stopped in for lunch and it was great.

The beers were incredibly good and it's a cool bar and brewery.

Cheddar cheeseburger was moist and full of..."
The Brewhouse,FTFaEinJgzqY0ZHQMUSpQQ,5,"My Yelp mantra ""Give Me an Experience"" is the reason for this 5 star review.  There's a story and I'm telling it so grab a coffee and cozy in because it's..."
Thai Bistro,r6M9GixvkZjWNvqrfYkZHw,5,"The food here is fantastic. Everything is solid and the service is great. They're soups are always super decorous and flavorful. 
I order here from DoorDash..."
Thai Bistro,r6M9GixvkZjWNvqrfYkZHw,4,"First time customer, ordered online and had my husband pick it up to take home. Ordering online was easy as there were pictures of the items and..."
Thai Bistro,r6M9GixvkZjWNvqrfYkZHw,5,Just started I already in love with this starter order. Yum yum yum!!!! the restaurant always nice and clean. Nicely served
Hook And Press Donuts,3tvi-OJ_-iK1ecjzSaH-oA,5,"Probably our favorite coffee and even donut/breakfast spot in town. Literally everything we've ordered (Both drink + food) has been delicious. 

Service has..."
Hook And Press Donuts,3tvi-OJ_-iK1ecjzSaH-oA,5,"Unique donut flavors!

I can't decide if I liked the cake donut or the soft and fluffy brioche donuts more, but my two favorites were the dirty chai and..."
Hook And Press Donuts,3tvi-OJ_-iK1ecjzSaH-oA,5,"Hook and Press has been on my list for quite sometime! And today was the day! There's nothing like filling your sweet cravings with decadent donuts! 
We..."
Louie's California Bistro,tGQytMbOXDdZS_OSK9hkBw,5,"I am a regular at Louie's, it is super solid - great food, great service, great ambiance. I especially love their porch, the heaters keep you warm in winter..."
Louie's California Bistro,tGQytMbOXDdZS_OSK9hkBw,1,"Wow a Favorite for many many years & well known,  I just had a awful experience.
Fellow Diners beware,  not only has their Food gone by the wayside,  I..."
Louie's California Bistro,tGQytMbOXDdZS_OSK9hkBw,5,I've been going back since but for dinner. I've gotten the chicken piccata so many times. Delicious. This time I tried the salmon special they had. It was...
Roy,tyt3pz0x3ZB8GXsSx1a9Aw,5,"I found this place on Google after a late yoga class nearby and it's honestly a hidden gem.
.
Roy is a local Italian bistro that is open daily from 6 PM to..."
Roy,tyt3pz0x3ZB8GXsSx1a9Aw,1,Came here on a Sunday night with a few friends. We reserved a table although that didn't seem necessary as the place was pretty slow. We chose this spot...
Roy,tyt3pz0x3ZB8GXsSx1a9Aw,5,"Wonderful late night dinner, good selection of wines and spirits and a romantic atmosphere.  Love the local art show case and Roy, himself often visits your..."
SB Munchiez,vZG0BDPGDJxMGiXcGoVU6w,5,"A SOLID 7-STARS!   (I would give extra if I could!!)
....came here upon birthday request of a relative, and to be honest, I thought this would just be..."
SB Munchiez,vZG0BDPGDJxMGiXcGoVU6w,1,Place stated they closed at 2am. I ordered online for pick up and drove there to wait on the parking lot till my order was ready to find out the place was...
SB Munchiez,vZG0BDPGDJxMGiXcGoVU6w,5,"They say that good food can cure just about anything, and luckily at Munchiez, they got options for dayssss to satisfy your cravings.

Their menu ranges..."
Cristino's Bakery,vyyr3G874jpRYSQo2KPZow,5,"Delicious food & pastries- decent prices for SB.

I ordered a asada torta & some Mexican pastries. Due to covid, no more self-serve on the pastries... a..."
Cristino's Bakery,vyyr3G874jpRYSQo2KPZow,4,I love little hole in the wall spots and this one seems to fit the bill. Line was out the door but it moves quickly (you take turns to come in to order at...
Cristino's Bakery,vyyr3G874jpRYSQo2KPZow,5,"This is a legit Mexican bakery and take-out food place.  It's located out of the way and around the back of a back road in a small strip mall, next to a dog..."
Cheverez Seafoods,0ffKmdFmcIrv6TIN05oQvQ,5,"Santa Barbara News Press published an article on March 20th that details Mr. Cheverz's struggle due to the covid-19 pandemic.  ""We're trying to stay alive,""..."
Andersen's Danish Bakery & Restaurant,Ss6f5v_t5Vddiaz4ZOxL0g,5,"During one of my one way 2-hour train rides to Santa Barbara, I decided to have a small breakfast downtown (so I could be ready for an early lunch).  My..."
Andersen's Danish Bakery & Restaurant,Ss6f5v_t5Vddiaz4ZOxL0g,2,"Food was great but too pricey,very small leg of duck and mashed potato and one boiled apple $30 ,
When you order your food they want you to tip before you..."
Andersen's Danish Bakery & Restaurant,Ss6f5v_t5Vddiaz4ZOxL0g,1,Incredibly disappointed this morning.  Aesthetically it was pretty but that's about it. The workers were not extremely friendly but my biggest issue was the...
Board Dawgs,9lVy96tNk514TAdz2Uf-Mw,5,Today is my 28th wedding anniversary and I contacted the company THIS MORNING about getting charcuterie for the evening.  Kyle was so sweet and delivered a...
Board Dawgs,9lVy96tNk514TAdz2Uf-Mw,5,I've had Board Dawgs at a few occasions and they are phenomenal! Everything looks and tastes amazing! The food variety is surprising. Like there are so many...
Board Dawgs,9lVy96tNk514TAdz2Uf-Mw,5,"Ever since I experienced the edible art created by Kyle, the owner of Santa Barbara's newest charcuterie company Board Dawgs, I knew I'd be a regular..."
Lao Wang,cZ6sHHLv7VSmuFSxP6sQLg,5,Food is amazing at this location. It's a good serving portion. The workers are amazing and always have a great attitude.
Lao Wang,cZ6sHHLv7VSmuFSxP6sQLg,5,"Delicious food! We love the malatang soup! Spicy, flavorful, and so comforting! There's not many good Asian places in SB area so this is a place we keep..."
Lao Wang,cZ6sHHLv7VSmuFSxP6sQLg,5,"My go to spot for comforting noodles in IV! I love the sauce station inside where you can get chili oil, peanut sauce, or peppers. Great hangout spot too..."
The Creekside Restaurant & Bar,wMZAnrfwV-qHiV5zdTSrzw,5,"Had an amazing experience with booking a birthday party. The owner Dave and his staff went above and beyond to make the birthday party event memorable. 
We..."
The Creekside Restaurant & Bar,wMZAnrfwV-qHiV5zdTSrzw,5,"This is not the Creekside of yore, with the dank, dark interiors and the smell of stale beer and country grime.  We are talking big-time glow up!

When some..."
The Creekside Restaurant & Bar,wMZAnrfwV-qHiV5zdTSrzw,2,"Tri tip was good or better than we expected after seeing the ribs. 
Ribs. Dry, not covered in sauce, they felt underwhelming. They were kinda tender but..."
Clementine's Steak House,sc-MRSa8K0BTE5m3tmgrQw,5,"I love love love this place!
Cannot say enough about it! Have been many times never ever a bad meal. My late husband I discovered this great old fashioned..."
Clementine's Steak House,sc-MRSa8K0BTE5m3tmgrQw,5,"Another great dinner experience from Clementine's take away option. The fried chicken full dinner is a full meal for two.
Chicken (4 pieces), soup, salad,..."
Clementine's Steak House,sc-MRSa8K0BTE5m3tmgrQw,5,"Food was & is amazing. Had Split Pea soup, amazing salad, Halibut was Awesome, homemade bread, & a piece of pie. Pie comes with every meal. Fantastic!!"
Olio Pizzeria,4D7QDfPOsSPfKxBi3gs_qQ,4,"Cute little Italian restaurant, we ordered the truffle pizza, Caesar salad, and chicken Milanese 

The food was decent, nothing extraordinary,  felt like a..."
Olio Pizzeria,4D7QDfPOsSPfKxBi3gs_qQ,4,"Located next to their sister restaurant, olio pizzeria offers an extensive variety of appetizers and pizzas. They offer both beers and wine from Italy as..."
Olio Pizzeria,4D7QDfPOsSPfKxBi3gs_qQ,5,"Every time I've been here the service food and ambience has been spot on. Took the wife to try it out. Service was great, greatly immediately friendly and..."
SB Pho,CuRjZOmfnXjefwEpyzmTTw,5,We found this to be a delightful place to eat. Great food and a lovely court yard to enjoy outdoor dining. We had the fresh spring rolls and they were...
SB Pho,CuRjZOmfnXjefwEpyzmTTw,4,"Hidden inside a quiet courtyard, SB Pho is an unexpected little joint that specializes in pho and Korean-style pizza. I'd heard about this place through a..."
SB Pho,CuRjZOmfnXjefwEpyzmTTw,4,"My daily strolls through the enchanting Victoria Court brought me to this cozy nook, enticing me with promises of pho and Bahn Mi. I have often pondered its..."
The Food Liaison,qNXAR7i6Tb3m0J0UBurj6g,5,"Best place in Carp! Little gem that's been for a while in business, super staff and service. All their dishes including salads and deserts are fabulous,..."
The Food Liaison,qNXAR7i6Tb3m0J0UBurj6g,4,"Very pleasant, casual/relaxing indoor & outdoor setting with friendly service. Slightly unique selections of food and drink, deliciously served.

We had the..."
The Food Liaison,qNXAR7i6Tb3m0J0UBurj6g,5,"Excellent across the board. Our service was excellent. She had a great knowledge of the food options, made genuine recommendations, and checked on our..."
Dave's Dogs Grill,_ecVi-tVoaKHKYxNkxFj7w,5,"Listen, I don't have photos of anything here because I always end up eating everything so fast. I've been a hard core hot dog hater for the better part of..."
Dave's Dogs Grill,_ecVi-tVoaKHKYxNkxFj7w,2,"Wanted to love this place. I'll try again maybe someday and change my review if I have a different experience. But let me summarize:
The hot dogs were good...."
Dave's Dogs Grill,_ecVi-tVoaKHKYxNkxFj7w,5,"I can't believe it has taken me this long to review Dave's Dogs. I've been coming here since it opened years ago. So let's get to it!

First off, Dave is..."
Oak Park Market + Eatery,LMm555z8BReDxgkpF_TEug,5,The quiche Lorraine was so good. Pastries were great.  Service was friendly. Coffee is fire.  And the prices are bargains.
Oak Park Market + Eatery,LMm555z8BReDxgkpF_TEug,4,"I was excited that everything wasn't priced very high! I was able to spend $16 on the ultimate turkey sandwich, chicken sun dried tomato roll up, cinnamon..."
Oak Park Market + Eatery,LMm555z8BReDxgkpF_TEug,4,"This place is pretty good. I got a chocolate peanut butter banana shake. Overpriced in my opinion, over $5.00 and came in a very small cup. It's super..."
Su’s Bowl,MiMRlsXOpHJMSTDAuw8s1w,5,Very good chicken fried rice and xiao long bao (pork soup dumplings) will definitely be coming back and also great customer service here highly recommend!!...
Su’s Bowl,MiMRlsXOpHJMSTDAuw8s1w,5,"Fulfilled my craving for good asian food! The Mongolian beef was amazing, and the beef was cooked super well and it was soft and tender and instantly melted..."
Su’s Bowl,MiMRlsXOpHJMSTDAuw8s1w,5,"I always doordash from here, but I decided to come dine inside today. I really love how many options there are here, and every dish I've ordered has tasted..."
